danceability,key,loudness,speechiness,acousticness,liveness,valence,tempo,duration_ms,genre_pop,genre_rock,genre_electronic,genre_latin,genre_hip_hop,genre_indie,genre_jazz,genre_randb,genre_metal,genre_classic,genre_country,poly_audio_danceabilitypow2,poly_audio_danceability_energy,poly_audio_danceability_liveness,poly_audio_danceability_loudness,poly_audio_danceability_speechiness,poly_audio_danceability_tempo,poly_audio_danceability_valence,poly_audio_danceability_duration_ms,poly_audio_danceability_artist_popularity,poly_audio_energypow2,poly_audio_energy_liveness,poly_audio_energy_loudness,poly_audio_energy_speechiness,poly_audio_energy_tempo,poly_audio_energy_valence,poly_audio_energy_duration_ms,poly_audio_energy_artist_popularity,poly_audio_livenesspow2,poly_audio_liveness_loudness,poly_audio_liveness_speechiness,poly_audio_liveness_tempo,poly_audio_liveness_valence,poly_audio_liveness_duration_ms,poly_audio_liveness_artist_popularity,poly_audio_loudnesspow2,poly_audio_loudness_speechiness,poly_audio_loudness_tempo,poly_audio_loudness_valence,poly_audio_loudness_duration_ms,poly_audio_loudness_artist_popularity,poly_audio_speechinesspow2,poly_audio_speechiness_tempo,poly_audio_speechiness_valence,poly_audio_speechiness_duration_ms,poly_audio_speechiness_artist_popularity,poly_audio_tempopow2,poly_audio_tempo_valence,poly_audio_tempo_duration_ms,poly_audio_tempo_artist_popularity,poly_audio_valencepow2,poly_audio_valence_duration_ms,poly_audio_valence_artist_popularity,poly_audio_duration_mspow2,poly_audio_duration_ms_artist_popularity,poly_audio_artist_popularitypow2,poly_genre_genre_poppow2,poly_genre_genre_pop_genre_rock,poly_genre_genre_pop_genre_electronic,poly_genre_genre_pop_genre_latin,poly_genre_genre_pop_genre_hip_hop,poly_genre_genre_pop_genre_indie,poly_genre_genre_pop_genre_jazz,poly_genre_genre_pop_genre_randb,poly_genre_genre_pop_genre_metal,poly_genre_genre_pop_genre_classic,poly_genre_genre_pop_genre_country,poly_genre_genre_rockpow2,poly_genre_genre_rock_genre_electronic,poly_genre_genre_rock_genre_latin,poly_genre_genre_rock_genre_hip_hop,poly_genre_genre_rock_genre_indie,poly_genre_genre_rock_genre_jazz,poly_genre_genre_rock_genre_randb,poly_genre_genre_rock_genre_metal,poly_genre_genre_rock_genre_classic,poly_genre_genre_rock_genre_country,poly_genre_genre_electronicpow2,poly_genre_genre_electronic_genre_latin,poly_genre_genre_electronic_genre_hip_hop,poly_genre_genre_electronic_genre_indie,poly_genre_genre_electronic_genre_jazz,poly_genre_genre_electronic_genre_randb,poly_genre_genre_electronic_genre_metal,poly_genre_genre_electronic_genre_classic,poly_genre_genre_electronic_genre_country,poly_genre_genre_latinpow2,poly_genre_genre_latin_genre_hip_hop,poly_genre_genre_latin_genre_indie,poly_genre_genre_latin_genre_jazz,poly_genre_genre_latin_genre_randb,poly_genre_genre_latin_genre_metal,poly_genre_genre_latin_genre_classic,poly_genre_genre_latin_genre_country,poly_genre_genre_hip_hoppow2,poly_genre_genre_hip_hop_genre_indie,poly_genre_genre_hip_hop_genre_jazz,poly_genre_genre_hip_hop_genre_randb,poly_genre_genre_hip_hop_genre_metal,poly_genre_genre_hip_hop_genre_classic,poly_genre_genre_hip_hop_genre_country,poly_genre_genre_indiepow2,poly_genre_genre_indie_genre_jazz,poly_genre_genre_indie_genre_randb,poly_genre_genre_indie_genre_metal,poly_genre_genre_indie_genre_classic,poly_genre_genre_indie_genre_country,poly_genre_genre_jazzpow2,poly_genre_genre_jazz_genre_randb,poly_genre_genre_jazz_genre_metal,poly_genre_genre_jazz_genre_classic,poly_genre_genre_jazz_genre_country,poly_genre_genre_randbpow2,poly_genre_genre_randb_genre_metal,poly_genre_genre_randb_genre_classic,poly_genre_genre_randb_genre_country,poly_genre_genre_metalpow2,poly_genre_genre_metal_genre_classic,poly_genre_genre_metal_genre_country,poly_genre_genre_classicpow2,poly_genre_genre_classic_genre_country,poly_genre_genre_countrypow2
0.7589175891758918,0.6363636363636364,0.5319148936170213,0.2748768472906404,0.0350588468907207,0.0816798539257455,0.8141621275232298,0.2681088319919383,0.3632006059294524,0,0,0,0,0,0,0,1,0,0,0,0.5759559071605477,0.6267019813055273,0.061988277825565784,0.40367956871058075,0.20860887426608257,0.20347250841208603,0.6178819590182445,0.2756393282392031,38.70479704797048,0.681919168619262,0.06744991421742748,0.4392467936837423,0.22698889480098178,0.22139997624421384,0.6723220356202281,0.2999252390427882,42.11498257839721,0.006671598537331123,0.043446730811566754,0.022451900734268962,0.021899090233303765,0.06650064364797159,0.02966617243805993,4.165672550213021,0.282933454051607,0.14621108898438318,0.14261108084677568,0.43306496144852646,0.19319181166460234,27.127659574468083,0.07555728117644203,0.07369691046871998,0.22379431879702572,0.09983543749193814,14.01871921182266,0.0718823457920814,0.21828405706232468,0.09737729023450975,13.673550431588854,0.6628599698931519,0.29570417804124915,41.52226850368472,0.1319146801475214,18.523230902402073,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5178351783517835,1.0,0.6702127659574468,0.0299507389162561,0.1850608254444256,0.0930006086427267,0.879312186265086,0.6095082141105027,0.672727764553127,1,1,0,0,0,0,0,0,0,0,1,0.2681532719386234,0.3324839741903913,0.0481589867633308,0.34705974719321664,0.01550954622846718,0.3156247947607892,0.4553387828014775,0.3483621019395651,31.07011070110701,0.41224778759641284,0.059712459207731085,0.4303203283483512,0.019230328724501464,0.3913440449800409,0.5645758003038738,0.43193512155501695,38.52391510928096,0.008649113207917614,0.0623301951541679,0.002785436948511218,0.05668463488501814,0.08177656850961967,0.06256409155430176,5.5800365185636025,0.4491851516523314,0.020073367571533343,0.40850018605278376,0.589326252496813,0.4508707358175213,40.21276595744681,0.0008970467616297377,0.018255221388137188,0.026336049716707943,0.020148693637847312,1.797044334975366,0.3715002630681744,0.5359480002960343,0.4100330983553272,36.57049284663016,0.7731899209142853,0.5915377214104341,52.75873117590516,0.4525626452006475,40.36366587318762,3600.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6322263222632227,0.0909090909090909,0.6276595744680851,0.0248275862068965,0.4713631703322058,0.043700547778454,0.8248424650218947,0.3910420451079966,0.41268123782731,1,1,0,0,0,0,0,0,0,0,0,0.39971012256248034,0.4740195453902592,0.02762863660286022,0.39682290439925677,0.01569665351825929,0.24722707402891794,0.5214871181073234,0.26090794125859457,39.83025830258303,0.5621437054721201,0.032765029012227,0.47059556945389847,0.018614791432285085,0.29318863502395565,0.6184358931602233,0.30941288879861983,47.23503325942351,0.001909737876136941,0.02742906722264666,0.001084979117258166,0.017088751575626372,0.03604606755238708,0.018034396150943897,2.753134510042602,0.39395654142145764,0.015583272193690354,0.24544128363161488,0.5177202705988488,0.259023330125652,39.54255319148936,0.0006164090368608773,0.009708630085439896,0.0204788474074401,0.010245879008126294,1.5641379310344794,0.15291388104224446,0.3225480844140829,0.16137571521769084,24.635648841803786,0.6803650921033957,0.34039700947776513,51.96507529637937,0.1703058040546808,25.998917983120528,3969.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4895448954489546,0.8181818181818182,0.6436170212765957,0.0096551724137931,0.2034659761872114,0.1345100426049908,0.1135319876108084,0.2916506450629151,0.7398128110798529,1,1,0,0,0,0,0,0,0,0,0,0.23965420466012788,0.2807220279995008,0.06584870474389465,0.3150794273900186,0.0047266403698519735,0.14277608454494495,0.05557900500504521,0.36217158525188375,32.309963099631005,0.32882734987233697,0.07713272530753933,0.3690723305409345,0.005536610852001935,0.1672425988107583,0.06510318073216137,0.4242343339641728,37.84668989547038,0.018092951561596442,0.08657295295321216,0.0012987176527378419,0.039229940693185764,0.015271192490559127,0.09951225273806902,8.877662811929394,0.41424287007695787,0.0062142333088774735,0.1877113194287911,0.07307111968567988,0.47615611776947975,42.47872340425532,9.322235434007129e-05,0.0028159372626764207,0.0010961709148629773,0.007143020244908922,0.6372413793103446,0.08506009876561449,0.033111677421967155,0.21576688357724763,19.248942574152398,0.012889512210860753,0.08399241890183519,7.4931111823133545,0.5473229954378741,48.82764553127029,4356.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7380073800738007,0.4545454545454546,0.6117021276595744,0.0419704433497536,0.1155302559716789,0.0882531953743152,0.3837445263270319,0.3638804545273738,0.4170850465267258,1,0,0,0,0,0,0,0,0,0,0,0.5446548930433954,0.4987842086213069,0.06513150950133963,0.4514406846196121,0.030974496937087526,0.2685464609058109,0.28320629249227447,0.3078118424551482,61.25461254612546,0.4567767405518588,0.059646151788722575,0.4134204750447614,0.028365833373642988,0.24592955225738772,0.2593547368830462,0.28188801423477683,56.095766022595285,0.0077886264937770495,0.053984667383224716,0.003704025736892432,0.03211361284629893,0.033866680655763585,0.03680908809882848,7.325015216068161,0.3741794929832503,0.025673409495859913,0.22258644824812757,0.23473734323196097,0.2551318103753908,50.77127659574468,0.0017615181149748759,0.015272224002823732,0.01610592790298672,0.01750524431727929,3.4835467980295487,0.13240898518704813,0.13963713266227212,0.1517690963067158,30.202077725772025,0.14725986148595807,0.16005410361748643,31.850795685143645,0.17395993603620102,34.61805886171824,6889.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8671586715867159,0.8181818181818182,0.75,0.0522167487684729,0.008606555239839,0.111381618989653,0.6155078500480615,0.4306607088399475,0.4991722570872104,0,0,1,0,0,0,0,0,0,0,0,0.7519641617080378,0.3892188272532076,0.09658553676224522,0.6503690036900369,0.04528020649664624,0.37345116818224233,0.5337429695988726,0.43286155134868803,53.76383763837639,0.2014607918870224,0.049992953471123945,0.3366328793158061,0.023437165981921474,0.19329940589997008,0.27626690640421386,0.2240503922371166,27.828318023439973,0.01240586504875623,0.08353621424223975,0.00581598601620848,0.04796768698582492,0.06855626083919367,0.055598614149092784,6.905660377358486,0.5625,0.03916256157635467,0.32299553162996064,0.46163088753604614,0.3743791928154078,46.5,0.0027265888519498157,0.022487702037947994,0.032139818770982514,0.02606515234051443,3.2374384236453198,0.18546864613852604,0.2650750469982503,0.21497387807041454,26.700963948076744,0.378849913470787,0.30724444276338714,38.161486702979815,0.2491729422455401,30.948679939407047,3844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7072570725707257,0.0909090909090909,0.6436170212765957,0.3891625615763546,0.0062650110620068,0.0329884357881923,0.5428815550571399,0.1853776899720229,0.0686431508331529,0,0,0,0,1,0,0,0,0,0,0,0.5002125667013128,0.593002683273586,0.023331304524244246,0.45520269032477556,0.2752379740546173,0.1311096823295365,0.383956819382356,0.04854835391028649,53.75153751537515,0.703005493621778,0.0276592934847466,0.5396434131514567,0.32629499540469137,0.15543070806333373,0.4551813355198762,0.057554140087220686,63.722521381057966,0.0010882368957516866,0.021231918778570575,0.012837864173730005,0.006115320022205497,0.017908813319596442,0.002264430173558663,2.5071211199026147,0.41424287007695787,0.2504716486741431,0.11931223663092962,0.34940780937188254,0.044179900270273936,48.91489361702127,0.15144749933267,0.07214205668861973,0.21126917659859132,0.02671334441290186,29.57635467980295,0.03436488793936344,0.10063812860491216,0.012724908733851022,14.088704437873739,0.2947203828212584,0.03726510046832385,41.25899818434263,0.004711882156302979,5.21687946331962,5776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7306273062730627,0.4545454545454546,0.6382978723404256,0.0181280788177339,0.0673701115280559,0.3073645769933049,0.4424863825696892,0.3417772709794614,0.4716890283488423,1,0,0,0,0,0,0,0,0,0,0,0.5338162606718317,0.4320814636717796,0.22456895293237775,0.4663578550679124,0.013244869394506687,0.24971180684108252,0.3232926337594039,0.34462888418107296,48.9520295202952,0.34973530220638854,0.18177056232071595,0.37747929289185134,0.01072065985198264,0.20212168670213954,0.2616794666637978,0.27894945072134575,39.622743110547994,0.09447298319027325,0.19619015552764144,0.0055719292775140705,0.1050502263205283,0.1360046398038302,0.1449804986708249,20.593426658551426,0.40742417383431423,0.011571114138979086,0.2181557048805073,0.2824381165338442,0.3010781032013887,42.765957446808514,0.00032862724162197255,0.006195765306425674,0.008021428018997282,0.008550815883368134,1.2145812807881713,0.1168117029581682,0.1512317882802423,0.16121258886002113,22.899077155623914,0.19579419875960935,0.2087159718518908,29.646587632169176,0.22249053946467495,31.603164899372434,4489.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6949569495694957,0.3636363636363636,0.7127659574468085,0.101871921182266,0.0106208967377995,0.10407790626902,0.3634518850795685,0.1456927299486867,0.8454176585154728,0,0,0,0,1,0,0,0,1,0,0,0.48296516175493864,0.4828963874054325,0.07232966425829804,0.495341655544215,0.07079659959161168,0.10125017517959163,0.2525834133701798,0.5875288770740986,44.477244772447726,0.48282762284940944,0.07231936449756314,0.4952711187791623,0.07078651813963599,0.10123575713148635,0.25254744543434066,0.5874452128276133,44.47091120261852,0.010832210573342911,0.07418318851089722,0.010602616264252874,0.015163394291677058,0.03782731122860996,0.08798929982114774,6.66098600121728,0.5080353100950656,0.07261083743842363,0.10384481815491499,0.25905613085458606,0.6025849268142199,45.61702127659574,0.010377888325365816,0.014841998302161777,0.0370255417903718,0.08612432107438411,6.519802955665024,0.021226371559900953,0.052952297342238684,0.12317120661594581,9.32433471671595,0.13209727276789185,0.3072686416670035,23.260920645092384,0.7147310173297846,54.10673014499026,4096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6678966789667896,1.0,0.5904255319148937,0.2039408866995073,0.0631778271921991,0.2501521606816799,0.760760440029905,0.2228152057173922,0.4102304695953257,1,1,0,0,0,0,0,0,0,0,0,0.4460859737748668,0.5783360431006906,0.16707579735566072,0.3943432519431577,0.13621144093214324,0.14881753592194827,0.508109371385287,0.27399156825370463,44.08118081180812,0.7497939823549966,0.21660836973397285,0.5112532770809886,0.1765937294712976,0.19293712407225566,0.6587473728946521,0.3552212101310597,57.149825783972126,0.062576103493713,0.1476962225301408,0.051016253459219424,0.05573770514293865,0.19030586783462627,0.10262003834673092,16.510042604990872,0.3486023087369851,0.12041190650875166,0.13155578635441775,0.4491723874644652,0.2422105432185168,38.96808510638298,0.04159188526778127,0.04544113062413809,0.15515015870560617,0.083662765720426,13.460098522167481,0.0496466158988838,0.16950899394691707,0.0914055864744249,14.705803577347885,0.5787564471144946,0.3120871125630145,50.21018904197373,0.16828903818440147,27.0752109932915,4356.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
